DateTime,Open,High,Low,Close,Ticker,macd,signal,macd_signal,ATM,Type,Strike
2022-03-04 15:15:00,34462.6,34467.2,34321.2,34380.1,BANKNIFTY,-406.25762027325254,-405.6427789380836,-1,34400,PE,BANKNIFTYWK33900PE
2022-03-15 13:15:00,35196.2,35197.9,34845.2,34882.8,BANKNIFTY,287.8906951025492,310.0128211619871,-1,34900,PE,BANKNIFTYWK34400PE
2022-03-21 10:15:00,36155.5,36294.7,36094.8,36232.7,BANKNIFTY,378.31490627327,394.8063423839543,-1,36200,PE,BANKNIFTYWK35700PE
2022-03-23 12:15:00,36285.9,36347.6,36139.1,36271.8,BANKNIFTY,166.5589394424387,169.03264219142196,-1,36300,PE,BANKNIFTYWK35800PE
2022-04-05 13:15:00,38496.5,38631.0,38319.6,38379.8,BANKNIFTY,545.563438806661,553.6556534921596,-1,38400,PE,BANKNIFTYWK37900PE
2022-04-22 13:15:00,36336.1,36372.9,36041.7,36118.8,BANKNIFTY,-137.93138997694768,-134.3627100515596,-1,36100,PE,BANKNIFTYWK35600PE
2022-04-27 11:15:00,36087.1,36087.1,35901.8,35939.4,BANKNIFTY,-79.82377969451045,-67.20818578630401,-1,35900,PE,BANKNIFTYWK35400PE
2022-04-29 15:15:00,36079.8,36101.7,35978.9,36064.1,BANKNIFTY,15.975216211940278,21.588575108402853,-1,36100,PE,BANKNIFTYWK35600PE
2022-05-12 10:15:00,33879.9,34010.1,33725.8,33736.7,BANKNIFTY,-186.49871960867313,-173.73754391044727,-1,33700,PE,BANKNIFTYWK33200PE
2022-05-13 14:15:00,33553.0,33592.9,33007.9,33094.6,BANKNIFTY,-299.7948833652772,-274.6032157768938,-1,33100,PE,BANKNIFTYWK32600PE
2022-05-19 09:15:00,33461.0,33633.9,33387.2,33538.7,BANKNIFTY,45.389660391243524,74.4940215143151,-1,33500,PE,BANKNIFTYWK33000PE
